tweet_id,time,tweet,retweet_count
1870,11/1/2025 19:27,The Election Commission announced polling dates.,20
1871,10/28/2025 17:33,Parliament session scheduled for next week.,117
1872,11/1/2025 16:30,Finance Minister presented the annual report today.,358
1873,10/29/2025 3:50,PM Modi delivers speech at national summit.,168
1874,10/29/2025 16:21,Congress held a rally in Delhi on Monday.,240
1875,10/29/2025 10:15,Rahul Gandhi addressed students in Karnataka.,439
1876,10/31/2025 16:31,Prime Minister met foreign delegates at event.,233
1877,10/29/2025 20:05,BJP released its new policy manifesto.,195
1878,10/28/2025 20:48,Media reports highlight upcoming election campaigns.,97
1879,10/28/2025 12:49,Congress held a rally in Delhi on Monday.,83
1880,10/29/2025 23:58,Parliament session scheduled for next week.,451
1881,11/1/2025 8:22,Finance Minister presented the annual report today.,238
1882,10/30/2025 13:23,Parliament session scheduled for next week.,349
1883,10/31/2025 5:17,Media reports highlight upcoming election campaigns.,211
1884,11/1/2025 14:24,Rahul Gandhi addressed students in Karnataka.,380
1885,10/31/2025 7:12,BJP released its new policy manifesto.,320
1886,10/28/2025 19:25,Congress held a rally in Delhi on Monday.,89
1887,10/30/2025 16:20,Prime Minister met foreign delegates at event.,86
1888,10/31/2025 7:17,The Election Commission announced polling dates.,11
1889,10/30/2025 19:30,Congress held a rally in Delhi on Monday.,398
1890,10/29/2025 10:55,BJP released its new policy manifesto.,77
1891,11/1/2025 1:12,Congress held a rally in Delhi on Monday.,259
1892,10/28/2025 10:30,Rahul Gandhi addressed students in Karnataka.,46
1893,10/28/2025 9:39,Rahul Gandhi addressed students in Karnataka.,159
1894,10/29/2025 23:51,PM Modi delivers speech at national summit.,419
1895,10/30/2025 15:28,Media reports highlight upcoming election campaigns.,448
1896,11/1/2025 5:15,BJP released its new policy manifesto.,71
1897,10/28/2025 11:26,Congress held a rally in Delhi on Monday.,209
1898,11/1/2025 0:23,Congress held a rally in Delhi on Monday.,145
1899,11/1/2025 6:26,Government announced new road development projects.,420
1900,10/30/2025 13:45,Rahul Gandhi addressed students in Karnataka.,181
1901,10/30/2025 14:13,Congress held a rally in Delhi on Monday.,305
1902,10/31/2025 7:57,Government announced new road development projects.,295
1903,10/29/2025 22:19,Rahul Gandhi addressed students in Karnataka.,37
1904,10/31/2025 14:49,Media reports highlight upcoming election campaigns.,473
1905,10/30/2025 20:06,PM Modi delivers speech at national summit.,346
1906,10/29/2025 23:45,Parliament session scheduled for next week.,18
1907,11/2/2025 4:02,PM Modi delivers speech at national summit.,112
1908,11/2/2025 4:46,Rahul Gandhi addressed students in Karnataka.,471
1909,10/29/2025 14:02,Government announced new road development projects.,362
1910,10/28/2025 9:35,PM Modi delivers speech at national summit.,390
1911,11/1/2025 0:29,Finance Minister presented the annual report today.,338
1912,10/30/2025 4:20,Congress held a rally in Delhi on Monday.,435
1913,11/1/2025 23:48,Finance Minister presented the annual report today.,488
1914,10/30/2025 9:31,Parliament session scheduled for next week.,463
1915,10/30/2025 7:43,The Election Commission announced polling dates.,482
1916,11/2/2025 5:06,Media reports highlight upcoming election campaigns.,313
1917,10/29/2025 3:03,Rahul Gandhi addressed students in Karnataka.,430
1918,11/1/2025 8:46,BJP released its new policy manifesto.,306
1919,11/2/2025 8:47,PM Modi delivers speech at national summit.,381
1920,11/1/2025 1:36,Parliament session scheduled for next week.,243
1921,10/31/2025 4:16,PM Modi delivers speech at national summit.,445
1922,11/1/2025 18:12,Finance Minister presented the annual report today.,430
1923,10/28/2025 20:45,BJP released its new policy manifesto.,303
1924,11/1/2025 22:46,Congress held a rally in Delhi on Monday.,232
1925,11/2/2025 3:34,Prime Minister met foreign delegates at event.,146
1926,10/29/2025 16:20,The Election Commission announced polling dates.,264
1927,11/1/2025 3:27,Congress held a rally in Delhi on Monday.,63
1928,10/30/2025 15:59,BJP released its new policy manifesto.,101
1929,10/28/2025 15:13,PM Modi delivers speech at national summit.,72
1930,10/31/2025 13:45,Government announced new road development projects.,258
1931,10/29/2025 6:46,Prime Minister met foreign delegates at event.,34
1932,10/28/2025 22:54,Finance Minister presented the annual report today.,231
1933,10/30/2025 1:18,Parliament session scheduled for next week.,232
1934,10/30/2025 4:25,Prime Minister met foreign delegates at event.,53
1935,11/2/2025 6:53,The Election Commission announced polling dates.,36
1936,10/31/2025 10:45,Media reports highlight upcoming election campaigns.,103
1937,11/1/2025 1:18,BJP released its new policy manifesto.,167
1938,11/1/2025 11:06,BJP released its new policy manifesto.,301
1939,10/31/2025 23:13,Congress held a rally in Delhi on Monday.,324
1940,11/2/2025 7:45,Rahul Gandhi addressed students in Karnataka.,366
1941,10/30/2025 13:47,Prime Minister met foreign delegates at event.,363
1942,10/29/2025 4:39,PM Modi delivers speech at national summit.,397
1943,10/29/2025 14:14,Finance Minister presented the annual report today.,150
1944,10/29/2025 19:59,Congress held a rally in Delhi on Monday.,29
1945,10/28/2025 15:11,Parliament session scheduled for next week.,127
1946,10/30/2025 4:49,PM Modi delivers speech at national summit.,422
1947,10/29/2025 13:07,PM Modi delivers speech at national summit.,338
1948,10/31/2025 19:14,Media reports highlight upcoming election campaigns.,90
1949,10/31/2025 21:11,Parliament session scheduled for next week.,219
1950,11/2/2025 5:21,Media reports highlight upcoming election campaigns.,490
1951,10/31/2025 9:11,Media reports highlight upcoming election campaigns.,404
1952,10/30/2025 23:12,Government announced new road development projects.,155
1953,10/28/2025 11:42,PM Modi delivers speech at national summit.,231
1954,10/31/2025 18:11,Congress held a rally in Delhi on Monday.,83
1955,10/30/2025 13:50,Parliament session scheduled for next week.,61
1956,11/1/2025 0:29,PM Modi delivers speech at national summit.,103
1957,10/29/2025 12:22,Rahul Gandhi addressed students in Karnataka.,192
1958,11/1/2025 11:20,Rahul Gandhi addressed students in Karnataka.,68
1959,11/1/2025 3:06,Media reports highlight upcoming election campaigns.,218
1960,10/30/2025 10:42,BJP released its new policy manifesto.,141
1961,11/2/2025 7:58,Finance Minister presented the annual report today.,474
1962,11/1/2025 13:20,Prime Minister met foreign delegates at event.,456
1963,10/30/2025 6:03,BJP released its new policy manifesto.,163
1964,10/29/2025 1:18,Rahul Gandhi addressed students in Karnataka.,355
1965,10/31/2025 19:05,BJP released its new policy manifesto.,247
1966,10/29/2025 6:06,Congress held a rally in Delhi on Monday.,278
1967,10/31/2025 18:44,The Election Commission announced polling dates.,425
1968,11/1/2025 22:15,The Election Commission announced polling dates.,364
1969,10/29/2025 14:43,Prime Minister met foreign delegates at event.,409
1970,10/28/2025 22:53,The Election Commission announced polling dates.,412
1971,10/30/2025 15:19,Finance Minister presented the annual report today.,129
1972,10/30/2025 19:16,The Election Commission announced polling dates.,300
1973,11/2/2025 6:05,Media reports highlight upcoming election campaigns.,24
1974,10/28/2025 16:47,Finance Minister presented the annual report today.,317
1975,11/2/2025 5:50,Congress held a rally in Delhi on Monday.,145
1976,11/1/2025 4:17,Government announced new road development projects.,446
1977,10/28/2025 9:11,BJP released its new policy manifesto.,144
1978,11/1/2025 3:49,Media reports highlight upcoming election campaigns.,214
1979,10/29/2025 10:06,Media reports highlight upcoming election campaigns.,278
1980,10/29/2025 0:17,Rahul Gandhi addressed students in Karnataka.,73
1981,11/1/2025 17:38,Parliament session scheduled for next week.,469
1982,11/2/2025 1:27,Congress held a rally in Delhi on Monday.,353
1983,10/29/2025 5:01,Congress held a rally in Delhi on Monday.,13
1984,10/30/2025 1:44,Rahul Gandhi addressed students in Karnataka.,498
1985,10/29/2025 0:28,Government announced new road development projects.,126
1986,10/30/2025 1:58,PM Modi delivers speech at national summit.,331
1987,10/28/2025 18:53,Government announced new road development projects.,22
1988,10/29/2025 16:51,Rahul Gandhi addressed students in Karnataka.,294
1989,10/30/2025 12:47,Government announced new road development projects.,264
1990,10/31/2025 15:51,Finance Minister presented the annual report today.,420
1991,10/29/2025 7:13,Rahul Gandhi addressed students in Karnataka.,369
1992,10/29/2025 13:20,Government announced new road development projects.,474
1993,10/30/2025 9:43,Finance Minister presented the annual report today.,338
1994,11/2/2025 8:09,Congress held a rally in Delhi on Monday.,268
1995,11/1/2025 14:18,Rahul Gandhi addressed students in Karnataka.,96
1996,10/30/2025 23:12,The Election Commission announced polling dates.,165
1997,10/28/2025 19:34,Congress held a rally in Delhi on Monday.,392
1998,10/30/2025 2:20,BJP released its new policy manifesto.,472
1999,10/29/2025 2:48,Media reports highlight upcoming election campaigns.,437
1146,10/30/2025 22:47,Healthcare reforms are benefiting common people.,58
