tweet_id,time,tweet,retweet_count,sentiment,buzz_score
5413,2025-10-25 06:06:30,Modi spoke about recent improvements in Modi.,192,neutral,192.0
5414,2025-10-25 06:07:00,healthcare highlighted challenges in healthcare programs.,514,neutral,514.0
5415,2025-10-25 06:07:30,poll rally announced a major reform in poll rally sector.,4178,neutral,4178.0
5416,2025-10-25 06:08:00,manifesto spoke about recent improvements in manifesto.,2057,neutral,2057.0
5417,2025-10-25 06:08:30,development debated on development reforms in Parliament.,3705,neutral,3705.0
5418,2025-10-25 06:09:00,digital India announced a major reform in digital India sector.,224,neutral,224.0
5419,2025-10-25 06:09:30,digital India promised better digital India opportunities for youth.,1691,positive,2536.5
5420,2025-10-25 06:10:00,education discussed the new education policy in India.,3542,positive,5313.0
5421,2025-10-25 06:10:30,BJP organized a large BJP awareness campaign.,2957,positive,4435.5
5422,2025-10-25 06:11:00,development promised better development opportunities for youth.,2117,positive,3175.5
5423,2025-10-25 06:11:30,development criticized the opposition for development issues.,2742,neutral,2742.0
5424,2025-10-25 06:12:00,Congress launched a rally focusing on Congress development.,768,neutral,768.0
5425,2025-10-25 06:12:30,jobs promised better jobs opportunities for youth.,4769,positive,7153.5
5426,2025-10-25 06:13:00,manifesto criticized the opposition for manifesto issues.,4044,neutral,4044.0
5427,2025-10-25 06:13:30,digital India debated on digital India reforms in Parliament.,259,neutral,259.0
5428,2025-10-25 06:14:00,poll rally launched a rally focusing on poll rally development.,3113,neutral,3113.0
5429,2025-10-25 06:14:30,Congress organized a large Congress awareness campaign.,2974,positive,4461.0
5430,2025-10-25 06:15:00,Congress organized a large Congress awareness campaign.,4347,positive,6520.5
5431,2025-10-25 06:15:30,poll rally announced a major reform in poll rally sector.,4435,neutral,4435.0
5432,2025-10-25 06:16:00,education urged citizens to support education initiatives.,26,neutral,26.0
5433,2025-10-25 06:16:30,development discussed the new development policy in India.,1421,positive,2131.5
5434,2025-10-25 06:17:00,BJP highlighted challenges in BJP programs.,4075,neutral,4075.0
5435,2025-10-25 06:17:30,development organized a large development awareness campaign.,1069,positive,1603.5
5436,2025-10-25 06:18:00,infrastructure discussed the new infrastructure policy in India.,321,positive,481.5
5437,2025-10-25 06:18:30,Election Commission highlighted challenges in Election Commission programs.,2440,neutral,2440.0
5438,2025-10-25 06:19:00,digital India debated on digital India reforms in Parliament.,3654,neutral,3654.0
5439,2025-10-25 06:19:30,campaign spoke about recent improvements in campaign.,85,neutral,85.0
5440,2025-10-25 06:20:00,Rahul Gandhi debated on Rahul Gandhi reforms in Parliament.,3492,neutral,3492.0
5441,2025-10-25 06:20:30,corruption announced a major reform in corruption sector.,2463,neutral,2463.0
5442,2025-10-25 06:21:00,development announced a major reform in development sector.,3698,neutral,3698.0
5443,2025-10-25 06:21:30,education spoke about recent improvements in education.,3810,neutral,3810.0
5444,2025-10-25 06:22:00,education organized a large education awareness campaign.,2349,positive,3523.5
5445,2025-10-25 06:22:30,Modi spoke about recent improvements in Modi.,616,neutral,616.0
5446,2025-10-25 06:23:00,healthcare highlighted challenges in healthcare programs.,537,neutral,537.0
5447,2025-10-25 06:23:30,BJP announced a major reform in BJP sector.,3637,neutral,3637.0
5448,2025-10-25 06:24:00,digital India discussed the new digital India policy in India.,2590,neutral,2590.0
5449,2025-10-25 06:24:30,corruption discussed the new corruption policy in India.,108,positive,162.0
5450,2025-10-25 06:25:00,education promised better education opportunities for youth.,882,positive,1323.0
5451,2025-10-25 06:25:30,jobs criticized the opposition for jobs issues.,2370,neutral,2370.0
5452,2025-10-25 06:26:00,Election Commission discussed the new Election Commission policy in India.,1601,positive,2401.5
5453,2025-10-25 06:26:30,Modi promised better Modi opportunities for youth.,2333,positive,3499.5
5454,2025-10-25 06:27:00,corruption criticized the opposition for corruption issues.,1151,neutral,1151.0
5455,2025-10-25 06:27:30,healthcare debated on healthcare reforms in Parliament.,325,neutral,325.0
5456,2025-10-25 06:28:00,development launched a rally focusing on development development.,437,neutral,437.0
5457,2025-10-25 06:28:30,poll rally spoke about recent improvements in poll rally.,3264,neutral,3264.0
5458,2025-10-25 06:29:00,Modi discussed the new Modi policy in India.,1353,positive,2029.5
5459,2025-10-25 06:29:30,poll rally discussed the new poll rally policy in India.,445,positive,667.5
5460,2025-10-25 06:30:00,corruption debated on corruption reforms in Parliament.,4413,neutral,4413.0
5461,2025-10-25 06:30:30,poll rally spoke about recent improvements in poll rally.,3831,neutral,3831.0
5462,2025-10-25 06:31:00,digital India criticized the opposition for digital India issues.,3360,neutral,3360.0
5463,2025-10-25 06:31:30,poll rally urged citizens to support poll rally initiatives.,4391,neutral,4391.0
5464,2025-10-25 06:32:00,campaign launched a rally focusing on campaign development.,450,neutral,450.0
5465,2025-10-25 06:32:30,jobs debated on jobs reforms in Parliament.,3654,neutral,3654.0
5466,2025-10-25 06:33:00,Modi debated on Modi reforms in Parliament.,3767,neutral,3767.0
5467,2025-10-25 06:33:30,education spoke about recent improvements in education.,136,neutral,136.0
5468,2025-10-25 06:34:00,education spoke about recent improvements in education.,1790,neutral,1790.0
5469,2025-10-25 06:34:30,corruption debated on corruption reforms in Parliament.,3819,neutral,3819.0
5470,2025-10-25 06:35:00,healthcare discussed the new healthcare policy in India.,3435,positive,5152.5
5471,2025-10-25 06:35:30,Election Commission announced a major reform in Election Commission sector.,4707,neutral,4707.0
5472,2025-10-25 06:36:00,BJP urged citizens to support BJP initiatives.,4717,neutral,4717.0
5473,2025-10-25 06:36:30,campaign discussed the new campaign policy in India.,2083,positive,3124.5
5474,2025-10-25 06:37:00,manifesto debated on manifesto reforms in Parliament.,2688,neutral,2688.0
5475,2025-10-25 06:37:30,poll rally discussed the new poll rally policy in India.,4628,positive,6942.0
5476,2025-10-25 06:38:00,poll rally debated on poll rally reforms in Parliament.,752,neutral,752.0
5477,2025-10-25 06:38:30,manifesto criticized the opposition for manifesto issues.,862,neutral,862.0
5478,2025-10-25 06:39:00,education launched a rally focusing on education development.,1039,neutral,1039.0
5479,2025-10-25 06:39:30,poll rally criticized the opposition for poll rally issues.,4493,neutral,4493.0
5480,2025-10-25 06:40:00,digital India debated on digital India reforms in Parliament.,2552,neutral,2552.0
5481,2025-10-25 06:40:30,corruption discussed the new corruption policy in India.,441,positive,661.5
5482,2025-10-25 06:41:00,Modi highlighted challenges in Modi programs.,2298,neutral,2298.0
5483,2025-10-25 06:41:30,Modi discussed the new Modi policy in India.,1148,positive,1722.0
5484,2025-10-25 06:42:00,development spoke about recent improvements in development.,4390,neutral,4390.0
5485,2025-10-25 06:42:30,healthcare announced a major reform in healthcare sector.,2335,neutral,2335.0
5486,2025-10-25 06:43:00,manifesto discussed the new manifesto policy in India.,3392,positive,5088.0
5487,2025-10-25 06:43:30,infrastructure spoke about recent improvements in infrastructure.,896,neutral,896.0
5488,2025-10-25 06:44:00,poll rally promised better poll rally opportunities for youth.,318,positive,477.0
5489,2025-10-25 06:44:30,Rahul Gandhi discussed the new Rahul Gandhi policy in India.,1841,positive,2761.5
5490,2025-10-25 06:45:00,education launched a rally focusing on education development.,2017,neutral,2017.0
5491,2025-10-25 06:45:30,education launched a rally focusing on education development.,2158,neutral,2158.0
5492,2025-10-25 06:46:00,Congress discussed the new Congress policy in India.,1998,positive,2997.0
5493,2025-10-25 06:46:30,development urged citizens to support development initiatives.,3428,neutral,3428.0
5494,2025-10-25 06:47:00,jobs debated on jobs reforms in Parliament.,4548,neutral,4548.0
5495,2025-10-25 06:47:30,infrastructure launched a rally focusing on infrastructure development.,4434,neutral,4434.0
5496,2025-10-25 06:48:00,infrastructure urged citizens to support infrastructure initiatives.,3440,neutral,3440.0
5497,2025-10-25 06:48:30,education promised better education opportunities for youth.,2440,positive,3660.0
5498,2025-10-25 06:49:00,infrastructure highlighted challenges in infrastructure programs.,3263,neutral,3263.0
5499,2025-10-25 06:49:30,jobs criticized the opposition for jobs issues.,3117,neutral,3117.0
5500,2025-10-25 06:50:00,Rahul Gandhi launched a rally focusing on Rahul Gandhi development.,186,neutral,186.0
5501,2025-10-25 06:50:30,BJP spoke about recent improvements in BJP.,1339,neutral,1339.0
5502,2025-10-25 06:51:00,manifesto debated on manifesto reforms in Parliament.,3140,neutral,3140.0
5503,2025-10-25 06:51:30,Election Commission discussed the new Election Commission policy in India.,2241,positive,3361.5
5504,2025-10-25 06:52:00,education criticized the opposition for education issues.,282,neutral,282.0
5505,2025-10-25 06:52:30,Election Commission launched a rally focusing on Election Commission development.,3318,neutral,3318.0
5506,2025-10-25 06:53:00,education promised better education opportunities for youth.,4025,positive,6037.5
5507,2025-10-25 06:53:30,Congress spoke about recent improvements in Congress.,1906,neutral,1906.0
5508,2025-10-25 06:54:00,manifesto discussed the new manifesto policy in India.,3251,positive,4876.5
5509,2025-10-25 06:54:30,manifesto organized a large manifesto awareness campaign.,1552,positive,2328.0
5510,2025-10-25 06:55:00,Modi urged citizens to support Modi initiatives.,1427,neutral,1427.0
5511,2025-10-25 06:55:30,development spoke about recent improvements in development.,2720,neutral,2720.0
5512,2025-10-25 06:56:00,corruption urged citizens to support corruption initiatives.,2830,neutral,2830.0
5513,2025-10-25 06:56:30,education launched a rally focusing on education development.,4861,neutral,4861.0
5514,2025-10-25 06:57:00,infrastructure announced a major reform in infrastructure sector.,745,neutral,745.0
5515,2025-10-25 06:57:30,development discussed the new development policy in India.,588,positive,882.0
5516,2025-10-25 06:58:00,campaign criticized the opposition for campaign issues.,4270,neutral,4270.0
5517,2025-10-25 06:58:30,Rahul Gandhi highlighted challenges in Rahul Gandhi programs.,1678,neutral,1678.0
5518,2025-10-25 06:59:00,healthcare spoke about recent improvements in healthcare.,1372,neutral,1372.0
5519,2025-10-25 06:59:30,Congress launched a rally focusing on Congress development.,1043,neutral,1043.0
5520,2025-10-25 07:00:00,Election Commission organized a large Election Commission awareness campaign.,1742,positive,2613.0
5521,2025-10-25 07:00:30,Rahul Gandhi urged citizens to support Rahul Gandhi initiatives.,2652,neutral,2652.0
5522,2025-10-25 07:01:00,digital India urged citizens to support digital India initiatives.,4752,neutral,4752.0
5523,2025-10-25 07:01:30,manifesto organized a large manifesto awareness campaign.,2486,positive,3729.0
5524,2025-10-25 07:02:00,manifesto discussed the new manifesto policy in India.,3212,positive,4818.0
5525,2025-10-25 07:02:30,infrastructure spoke about recent improvements in infrastructure.,1506,neutral,1506.0
5526,2025-10-25 07:03:00,Election Commission debated on Election Commission reforms in Parliament.,1482,neutral,1482.0
5527,2025-10-25 07:03:30,BJP spoke about recent improvements in BJP.,4172,neutral,4172.0
5528,2025-10-25 07:04:00,Congress spoke about recent improvements in Congress.,4768,neutral,4768.0
5529,2025-10-25 07:04:30,corruption announced a major reform in corruption sector.,4937,neutral,4937.0
5530,2025-10-25 07:05:00,poll rally criticized the opposition for poll rally issues.,3307,neutral,3307.0
5531,2025-10-25 07:05:30,healthcare urged citizens to support healthcare initiatives.,1275,neutral,1275.0
5532,2025-10-25 07:06:00,BJP spoke about recent improvements in BJP.,1647,neutral,1647.0
5533,2025-10-25 07:06:30,campaign organized a large campaign awareness campaign.,1332,positive,1998.0
5534,2025-10-25 07:07:00,BJP urged citizens to support BJP initiatives.,3763,neutral,3763.0
5535,2025-10-25 07:07:30,poll rally criticized the opposition for poll rally issues.,1118,neutral,1118.0
5536,2025-10-25 07:08:00,corruption spoke about recent improvements in corruption.,4623,neutral,4623.0
5537,2025-10-25 07:08:30,Rahul Gandhi highlighted challenges in Rahul Gandhi programs.,4746,neutral,4746.0
5538,2025-10-25 07:09:00,Election Commission discussed the new Election Commission policy in India.,51,positive,76.5
5539,2025-10-25 07:09:30,healthcare criticized the opposition for healthcare issues.,4551,neutral,4551.0
5540,2025-10-25 07:10:00,Congress launched a rally focusing on Congress development.,1317,neutral,1317.0
5541,2025-10-25 07:10:30,Modi debated on Modi reforms in Parliament.,4502,neutral,4502.0
5542,2025-10-25 07:11:00,digital India criticized the opposition for digital India issues.,106,neutral,106.0
5543,2025-10-25 07:11:30,Modi launched a rally focusing on Modi development.,2476,neutral,2476.0
5544,2025-10-25 07:12:00,Congress urged citizens to support Congress initiatives.,3325,neutral,3325.0
5545,2025-10-25 07:12:30,campaign discussed the new campaign policy in India.,3716,positive,5574.0
5546,2025-10-25 07:13:00,healthcare promised better healthcare opportunities for youth.,3866,positive,5799.0
5547,2025-10-25 07:13:30,BJP organized a large BJP awareness campaign.,2856,positive,4284.0
5548,2025-10-25 07:14:00,poll rally announced a major reform in poll rally sector.,2434,neutral,2434.0
5549,2025-10-25 07:14:30,digital India launched a rally focusing on digital India development.,1956,neutral,1956.0
5550,2025-10-25 07:15:00,Rahul Gandhi organized a large Rahul Gandhi awareness campaign.,2533,positive,3799.5
5551,2025-10-25 07:15:30,Rahul Gandhi criticized the opposition for Rahul Gandhi issues.,3084,neutral,3084.0
5552,2025-10-25 07:16:00,manifesto announced a major reform in manifesto sector.,3996,neutral,3996.0
5553,2025-10-25 07:16:30,poll rally announced a major reform in poll rally sector.,3858,neutral,3858.0
5554,2025-10-25 07:17:00,corruption discussed the new corruption policy in India.,4351,positive,6526.5
5555,2025-10-25 07:17:30,corruption organized a large corruption awareness campaign.,708,positive,1062.0
5556,2025-10-25 07:18:00,Congress criticized the opposition for Congress issues.,4119,neutral,4119.0
5557,2025-10-25 07:18:30,campaign organized a large campaign awareness campaign.,2138,positive,3207.0
5558,2025-10-25 07:19:00,campaign discussed the new campaign policy in India.,3467,positive,5200.5
5559,2025-10-25 07:19:30,jobs organized a large jobs awareness campaign.,980,positive,1470.0
5560,2025-10-25 07:20:00,Modi highlighted challenges in Modi programs.,4827,neutral,4827.0
5561,2025-10-25 07:20:30,campaign discussed the new campaign policy in India.,3276,positive,4914.0
5562,2025-10-25 07:21:00,Rahul Gandhi spoke about recent improvements in Rahul Gandhi.,2590,neutral,2590.0
5563,2025-10-25 07:21:30,Congress organized a large Congress awareness campaign.,2871,positive,4306.5
5564,2025-10-25 07:22:00,BJP launched a rally focusing on BJP development.,4570,neutral,4570.0
5565,2025-10-25 07:22:30,development promised better development opportunities for youth.,4819,positive,7228.5
5566,2025-10-25 07:23:00,education spoke about recent improvements in education.,4129,neutral,4129.0
5567,2025-10-25 07:23:30,digital India criticized the opposition for digital India issues.,1551,neutral,1551.0
5568,2025-10-25 07:24:00,manifesto discussed the new manifesto policy in India.,3490,positive,5235.0
5569,2025-10-25 07:24:30,education discussed the new education policy in India.,3164,positive,4746.0
5570,2025-10-25 07:25:00,education promised better education opportunities for youth.,2674,positive,4011.0
5571,2025-10-25 07:25:30,education promised better education opportunities for youth.,1066,positive,1599.0
5572,2025-10-25 07:26:00,infrastructure promised better infrastructure opportunities for youth.,4225,positive,6337.5
5573,2025-10-25 07:26:30,Rahul Gandhi organized a large Rahul Gandhi awareness campaign.,1692,positive,2538.0
5574,2025-10-25 07:27:00,BJP spoke about recent improvements in BJP.,3460,neutral,3460.0
5575,2025-10-25 07:27:30,Rahul Gandhi spoke about recent improvements in Rahul Gandhi.,125,neutral,125.0
5576,2025-10-25 07:28:00,healthcare organized a large healthcare awareness campaign.,3651,positive,5476.5
5577,2025-10-25 07:28:30,campaign urged citizens to support campaign initiatives.,1134,neutral,1134.0
5578,2025-10-25 07:29:00,Election Commission debated on Election Commission reforms in Parliament.,3304,neutral,3304.0
5579,2025-10-25 07:29:30,manifesto discussed the new manifesto policy in India.,3305,positive,4957.5
5580,2025-10-25 07:30:00,Modi organized a large Modi awareness campaign.,2739,positive,4108.5
5581,2025-10-25 07:30:30,Rahul Gandhi spoke about recent improvements in Rahul Gandhi.,2643,neutral,2643.0
5582,2025-10-25 07:31:00,corruption spoke about recent improvements in corruption.,569,neutral,569.0
5583,2025-10-25 07:31:30,Modi discussed the new Modi policy in India.,4151,positive,6226.5
5584,2025-10-25 07:32:00,Rahul Gandhi highlighted challenges in Rahul Gandhi programs.,4810,neutral,4810.0
5585,2025-10-25 07:32:30,Election Commission discussed the new Election Commission policy in India.,1180,positive,1770.0
5586,2025-10-25 07:33:00,infrastructure discussed the new infrastructure policy in India.,3445,positive,5167.5
5587,2025-10-25 07:33:30,development promised better development opportunities for youth.,3241,positive,4861.5
5588,2025-10-25 07:34:00,Modi organized a large Modi awareness campaign.,3931,positive,5896.5
5589,2025-10-25 07:34:30,Modi announced a major reform in Modi sector.,3523,neutral,3523.0
5590,2025-10-25 07:35:00,poll rally promised better poll rally opportunities for youth.,933,positive,1399.5
5591,2025-10-25 07:35:30,poll rally promised better poll rally opportunities for youth.,4546,positive,6819.0
5592,2025-10-25 07:36:00,jobs organized a large jobs awareness campaign.,1690,positive,2535.0
5593,2025-10-25 07:36:30,Modi organized a large Modi awareness campaign.,4055,positive,6082.5
5594,2025-10-25 07:37:00,infrastructure spoke about recent improvements in infrastructure.,366,neutral,366.0
5595,2025-10-25 07:37:30,campaign debated on campaign reforms in Parliament.,24,neutral,24.0
5596,2025-10-25 07:38:00,digital India discussed the new digital India policy in India.,2377,neutral,2377.0
5597,2025-10-25 07:38:30,development discussed the new development policy in India.,1279,positive,1918.5
5598,2025-10-25 07:39:00,BJP spoke about recent improvements in BJP.,1888,neutral,1888.0
5599,2025-10-25 07:39:30,Rahul Gandhi urged citizens to support Rahul Gandhi initiatives.,493,neutral,493.0
5600,2025-10-25 07:40:00,Congress highlighted challenges in Congress programs.,2751,neutral,2751.0
5601,2025-10-25 07:40:30,Election Commission announced a major reform in Election Commission sector.,3448,neutral,3448.0
5602,2025-10-25 07:41:00,jobs highlighted challenges in jobs programs.,4943,neutral,4943.0
5603,2025-10-25 07:41:30,healthcare urged citizens to support healthcare initiatives.,4800,neutral,4800.0
5604,2025-10-25 07:42:00,BJP organized a large BJP awareness campaign.,225,positive,337.5
5605,2025-10-25 07:42:30,education debated on education reforms in Parliament.,3807,neutral,3807.0
5606,2025-10-25 07:43:00,poll rally discussed the new poll rally policy in India.,1745,positive,2617.5
5607,2025-10-25 07:43:30,Congress launched a rally focusing on Congress development.,2969,neutral,2969.0
5608,2025-10-25 07:44:00,campaign spoke about recent improvements in campaign.,3414,neutral,3414.0
5609,2025-10-25 07:44:30,Election Commission discussed the new Election Commission policy in India.,3780,positive,5670.0
5610,2025-10-25 07:45:00,Modi urged citizens to support Modi initiatives.,2223,neutral,2223.0
5611,2025-10-25 07:45:30,manifesto criticized the opposition for manifesto issues.,1765,neutral,1765.0
5612,2025-10-25 07:46:00,Modi announced a major reform in Modi sector.,4704,neutral,4704.0
5613,2025-10-25 07:46:30,digital India criticized the opposition for digital India issues.,992,neutral,992.0
5614,2025-10-25 07:47:00,jobs discussed the new jobs policy in India.,2817,positive,4225.5
5615,2025-10-25 07:47:30,BJP promised better BJP opportunities for youth.,318,positive,477.0
5616,2025-10-25 07:48:00,Congress highlighted challenges in Congress programs.,3737,neutral,3737.0
5617,2025-10-25 07:48:30,infrastructure announced a major reform in infrastructure sector.,4637,neutral,4637.0
5618,2025-10-25 07:49:00,BJP criticized the opposition for BJP issues.,3395,neutral,3395.0
5619,2025-10-25 07:49:30,Congress spoke about recent improvements in Congress.,4797,neutral,4797.0
5620,2025-10-25 07:50:00,healthcare announced a major reform in healthcare sector.,4363,neutral,4363.0
5621,2025-10-25 07:50:30,poll rally spoke about recent improvements in poll rally.,724,neutral,724.0
5622,2025-10-25 07:51:00,Modi organized a large Modi awareness campaign.,4797,positive,7195.5
5623,2025-10-25 07:51:30,manifesto highlighted challenges in manifesto programs.,2549,neutral,2549.0
5624,2025-10-25 07:52:00,poll rally discussed the new poll rally policy in India.,1889,positive,2833.5
5625,2025-10-25 07:52:30,manifesto spoke about recent improvements in manifesto.,4756,neutral,4756.0
5626,2025-10-25 07:53:00,infrastructure announced a major reform in infrastructure sector.,3367,neutral,3367.0
5627,2025-10-25 07:53:30,healthcare highlighted challenges in healthcare programs.,546,neutral,546.0
5628,2025-10-25 07:54:00,Rahul Gandhi highlighted challenges in Rahul Gandhi programs.,3127,neutral,3127.0
5629,2025-10-25 07:54:30,campaign highlighted challenges in campaign programs.,2338,neutral,2338.0
5630,2025-10-25 07:55:00,Election Commission highlighted challenges in Election Commission programs.,3687,neutral,3687.0
5631,2025-10-25 07:55:30,education discussed the new education policy in India.,3070,positive,4605.0
5632,2025-10-25 07:56:00,education launched a rally focusing on education development.,1265,neutral,1265.0
5633,2025-10-25 07:56:30,infrastructure discussed the new infrastructure policy in India.,2603,positive,3904.5
5634,2025-10-25 07:57:00,corruption highlighted challenges in corruption programs.,2244,neutral,2244.0
5635,2025-10-25 07:57:30,Rahul Gandhi urged citizens to support Rahul Gandhi initiatives.,2976,neutral,2976.0
5636,2025-10-25 07:58:00,corruption debated on corruption reforms in Parliament.,3318,neutral,3318.0
5637,2025-10-25 07:58:30,healthcare launched a rally focusing on healthcare development.,4031,neutral,4031.0
5638,2025-10-25 07:59:00,campaign urged citizens to support campaign initiatives.,4171,neutral,4171.0
5639,2025-10-25 07:59:30,BJP criticized the opposition for BJP issues.,4994,neutral,4994.0
5640,2025-10-25 08:00:00,corruption promised better corruption opportunities for youth.,2340,positive,3510.0
5641,2025-10-25 08:00:30,infrastructure criticized the opposition for infrastructure issues.,1956,neutral,1956.0
5642,2025-10-25 08:01:00,infrastructure urged citizens to support infrastructure initiatives.,3607,neutral,3607.0
5643,2025-10-25 08:01:30,manifesto promised better manifesto opportunities for youth.,272,positive,408.0
5644,2025-10-25 08:02:00,Modi spoke about recent improvements in Modi.,4275,neutral,4275.0
5645,2025-10-25 08:02:30,poll rally announced a major reform in poll rally sector.,3439,neutral,3439.0
5646,2025-10-25 08:03:00,jobs highlighted challenges in jobs programs.,1655,neutral,1655.0
5647,2025-10-25 08:03:30,Congress debated on Congress reforms in Parliament.,570,neutral,570.0
5648,2025-10-25 08:04:00,poll rally promised better poll rally opportunities for youth.,677,positive,1015.5
5649,2025-10-25 08:04:30,Rahul Gandhi promised better Rahul Gandhi opportunities for youth.,376,positive,564.0
5650,2025-10-25 08:05:00,campaign spoke about recent improvements in campaign.,4211,neutral,4211.0
5651,2025-10-25 08:05:30,jobs organized a large jobs awareness campaign.,3588,positive,5382.0
5652,2025-10-25 08:06:00,Rahul Gandhi debated on Rahul Gandhi reforms in Parliament.,1961,neutral,1961.0
5653,2025-10-25 08:06:30,development spoke about recent improvements in development.,1795,neutral,1795.0
5654,2025-10-25 08:07:00,corruption spoke about recent improvements in corruption.,1768,neutral,1768.0
5655,2025-10-25 08:07:30,BJP discussed the new BJP policy in India.,195,positive,292.5
5656,2025-10-25 08:08:00,infrastructure debated on infrastructure reforms in Parliament.,4848,neutral,4848.0
5657,2025-10-25 08:08:30,Congress urged citizens to support Congress initiatives.,918,neutral,918.0
5658,2025-10-25 08:09:00,corruption announced a major reform in corruption sector.,4610,neutral,4610.0
5659,2025-10-25 08:09:30,poll rally debated on poll rally reforms in Parliament.,3698,neutral,3698.0
5660,2025-10-25 08:10:00,infrastructure criticized the opposition for infrastructure issues.,2066,neutral,2066.0
5661,2025-10-25 08:10:30,poll rally organized a large poll rally awareness campaign.,1473,positive,2209.5
5662,2025-10-25 08:11:00,Election Commission promised better Election Commission opportunities for youth.,3449,positive,5173.5
5663,2025-10-25 08:11:30,infrastructure promised better infrastructure opportunities for youth.,37,positive,55.5
5664,2025-10-25 08:12:00,Rahul Gandhi promised better Rahul Gandhi opportunities for youth.,2012,positive,3018.0
5665,2025-10-25 08:12:30,corruption launched a rally focusing on corruption development.,4374,neutral,4374.0
5666,2025-10-25 08:13:00,Rahul Gandhi criticized the opposition for Rahul Gandhi issues.,3844,neutral,3844.0
5667,2025-10-25 08:13:30,Election Commission urged citizens to support Election Commission initiatives.,3361,neutral,3361.0
5668,2025-10-25 08:14:00,education launched a rally focusing on education development.,375,neutral,375.0
5669,2025-10-25 08:14:30,development organized a large development awareness campaign.,261,positive,391.5
5670,2025-10-25 08:15:00,BJP promised better BJP opportunities for youth.,3975,positive,5962.5
5671,2025-10-25 08:15:30,Modi debated on Modi reforms in Parliament.,1546,neutral,1546.0
5672,2025-10-25 08:16:00,corruption discussed the new corruption policy in India.,3192,positive,4788.0
5673,2025-10-25 08:16:30,BJP discussed the new BJP policy in India.,1605,positive,2407.5
5674,2025-10-25 08:17:00,infrastructure announced a major reform in infrastructure sector.,2942,neutral,2942.0
5675,2025-10-25 08:17:30,manifesto spoke about recent improvements in manifesto.,2785,neutral,2785.0
5676,2025-10-25 08:18:00,poll rally spoke about recent improvements in poll rally.,4065,neutral,4065.0
5677,2025-10-25 08:18:30,Election Commission criticized the opposition for Election Commission issues.,4218,neutral,4218.0
5678,2025-10-25 08:19:00,healthcare discussed the new healthcare policy in India.,4178,positive,6267.0
5679,2025-10-25 08:19:30,corruption debated on corruption reforms in Parliament.,2017,neutral,2017.0
5680,2025-10-25 08:20:00,Modi debated on Modi reforms in Parliament.,3456,neutral,3456.0
5681,2025-10-25 08:20:30,jobs debated on jobs reforms in Parliament.,1868,neutral,1868.0
5682,2025-10-25 08:21:00,Election Commission urged citizens to support Election Commission initiatives.,3128,neutral,3128.0
5683,2025-10-25 08:21:30,corruption highlighted challenges in corruption programs.,1000,neutral,1000.0
5684,2025-10-25 08:22:00,jobs spoke about recent improvements in jobs.,701,neutral,701.0
5685,2025-10-25 08:22:30,development launched a rally focusing on development development.,2257,neutral,2257.0
5686,2025-10-25 08:23:00,poll rally urged citizens to support poll rally initiatives.,3089,neutral,3089.0
5687,2025-10-25 08:23:30,campaign highlighted challenges in campaign programs.,158,neutral,158.0
5688,2025-10-25 08:24:00,development discussed the new development policy in India.,2396,positive,3594.0
5689,2025-10-25 08:24:30,campaign announced a major reform in campaign sector.,3164,neutral,3164.0
5690,2025-10-25 08:25:00,manifesto debated on manifesto reforms in Parliament.,2642,neutral,2642.0
5691,2025-10-25 08:25:30,Congress criticized the opposition for Congress issues.,3977,neutral,3977.0
5692,2025-10-25 08:26:00,corruption discussed the new corruption policy in India.,3425,positive,5137.5
5693,2025-10-25 08:26:30,manifesto spoke about recent improvements in manifesto.,3881,neutral,3881.0
5694,2025-10-25 08:27:00,BJP announced a major reform in BJP sector.,2082,neutral,2082.0
5695,2025-10-25 08:27:30,BJP debated on BJP reforms in Parliament.,4450,neutral,4450.0
5696,2025-10-25 08:28:00,Modi criticized the opposition for Modi issues.,3695,neutral,3695.0
5697,2025-10-25 08:28:30,education announced a major reform in education sector.,3821,neutral,3821.0
5698,2025-10-25 08:29:00,healthcare urged citizens to support healthcare initiatives.,3474,neutral,3474.0
5699,2025-10-25 08:29:30,Congress debated on Congress reforms in Parliament.,2582,neutral,2582.0
5700,2025-10-25 08:30:00,BJP highlighted challenges in BJP programs.,1413,neutral,1413.0
5701,2025-10-25 08:30:30,poll rally urged citizens to support poll rally initiatives.,3059,neutral,3059.0
5702,2025-10-25 08:31:00,infrastructure launched a rally focusing on infrastructure development.,4969,neutral,4969.0
5703,2025-10-25 08:31:30,Election Commission urged citizens to support Election Commission initiatives.,2621,neutral,2621.0
5704,2025-10-25 08:32:00,campaign highlighted challenges in campaign programs.,3776,neutral,3776.0
5705,2025-10-25 08:32:30,manifesto discussed the new manifesto policy in India.,976,positive,1464.0
5706,2025-10-25 08:33:00,corruption launched a rally focusing on corruption development.,3454,neutral,3454.0
5707,2025-10-25 08:33:30,development highlighted challenges in development programs.,4375,neutral,4375.0
5708,2025-10-25 08:34:00,healthcare spoke about recent improvements in healthcare.,1037,neutral,1037.0
5709,2025-10-25 08:34:30,Modi announced a major reform in Modi sector.,3407,neutral,3407.0
5710,2025-10-25 08:35:00,poll rally spoke about recent improvements in poll rally.,4628,neutral,4628.0
5711,2025-10-25 08:35:30,Modi announced a major reform in Modi sector.,4322,neutral,4322.0
5712,2025-10-25 08:36:00,Rahul Gandhi criticized the opposition for Rahul Gandhi issues.,2264,neutral,2264.0
