tweet_id,time,tweet,retweet_count
6215,2025-10-25 12:47:30,digital India promised better digital India opportunities for youth.,920
6216,2025-10-25 12:48:00,education announced a major reform in education sector.,565
6217,2025-10-25 12:48:30,campaign promised better campaign opportunities for youth.,2159
6218,2025-10-25 12:49:00,healthcare debated on healthcare reforms in Parliament.,700
6219,2025-10-25 12:49:30,jobs promised better jobs opportunities for youth.,3451
6220,2025-10-25 12:50:00,Congress spoke about recent improvements in Congress.,4608
6221,2025-10-25 12:50:30,infrastructure announced a major reform in infrastructure sector.,2468
6222,2025-10-25 12:51:00,infrastructure criticized the opposition for infrastructure issues.,569
6223,2025-10-25 12:51:30,digital India launched a rally focusing on digital India development.,4528
6224,2025-10-25 12:52:00,BJP launched a rally focusing on BJP development.,1961
6225,2025-10-25 12:52:30,poll rally discussed the new poll rally policy in India.,3698
6226,2025-10-25 12:53:00,Congress discussed the new Congress policy in India.,1809
6227,2025-10-25 12:53:30,corruption debated on corruption reforms in Parliament.,219
6228,2025-10-25 12:54:00,development debated on development reforms in Parliament.,1680
6229,2025-10-25 12:54:30,BJP organized a large BJP awareness campaign.,4353
6230,2025-10-25 12:55:00,Rahul Gandhi promised better Rahul Gandhi opportunities for youth.,922
6231,2025-10-25 12:55:30,Modi organized a large Modi awareness campaign.,4326
6232,2025-10-25 12:56:00,Modi discussed the new Modi policy in India.,1765
6233,2025-10-25 12:56:30,Election Commission launched a rally focusing on Election Commission development.,3901
6234,2025-10-25 12:57:00,Election Commission debated on Election Commission reforms in Parliament.,1656
6235,2025-10-25 12:57:30,campaign criticized the opposition for campaign issues.,2428
6236,2025-10-25 12:58:00,development announced a major reform in development sector.,381
6237,2025-10-25 12:58:30,Modi launched a rally focusing on Modi development.,2142
6238,2025-10-25 12:59:00,infrastructure announced a major reform in infrastructure sector.,3333
6239,2025-10-25 12:59:30,infrastructure announced a major reform in infrastructure sector.,1681
6240,2025-10-25 13:00:00,digital India organized a large digital India awareness campaign.,4333
6241,2025-10-25 13:00:30,Rahul Gandhi debated on Rahul Gandhi reforms in Parliament.,851
6242,2025-10-25 13:01:00,healthcare launched a rally focusing on healthcare development.,3981
6243,2025-10-25 13:01:30,corruption promised better corruption opportunities for youth.,1121
6244,2025-10-25 13:02:00,jobs debated on jobs reforms in Parliament.,2836
6245,2025-10-25 13:02:30,development discussed the new development policy in India.,2805
6246,2025-10-25 13:03:00,infrastructure launched a rally focusing on infrastructure development.,1378
6247,2025-10-25 13:03:30,manifesto highlighted challenges in manifesto programs.,1855
6248,2025-10-25 13:04:00,corruption highlighted challenges in corruption programs.,2121
6249,2025-10-25 13:04:30,Congress announced a major reform in Congress sector.,2618
6250,2025-10-25 13:05:00,development urged citizens to support development initiatives.,1818
6251,2025-10-25 13:05:30,Congress discussed the new Congress policy in India.,4195
6252,2025-10-25 13:06:00,education announced a major reform in education sector.,655
6253,2025-10-25 13:06:30,Rahul Gandhi discussed the new Rahul Gandhi policy in India.,3462
6254,2025-10-25 13:07:00,jobs spoke about recent improvements in jobs.,3653
6255,2025-10-25 13:07:30,infrastructure spoke about recent improvements in infrastructure.,219
6256,2025-10-25 13:08:00,Modi announced a major reform in Modi sector.,2595
6257,2025-10-25 13:08:30,BJP urged citizens to support BJP initiatives.,529
6258,2025-10-25 13:09:00,Congress announced a major reform in Congress sector.,4244
6259,2025-10-25 13:09:30,campaign promised better campaign opportunities for youth.,2593
6260,2025-10-25 13:10:00,infrastructure highlighted challenges in infrastructure programs.,4071
6261,2025-10-25 13:10:30,corruption highlighted challenges in corruption programs.,459
6262,2025-10-25 13:11:00,Congress criticized the opposition for Congress issues.,2212
6263,2025-10-25 13:11:30,infrastructure criticized the opposition for infrastructure issues.,1920
6264,2025-10-25 13:12:00,campaign promised better campaign opportunities for youth.,4458
6265,2025-10-25 13:12:30,Election Commission launched a rally focusing on Election Commission development.,1107
6266,2025-10-25 13:13:00,Congress launched a rally focusing on Congress development.,5000
6267,2025-10-25 13:13:30,digital India debated on digital India reforms in Parliament.,1029
6268,2025-10-25 13:14:00,development criticized the opposition for development issues.,3319
6269,2025-10-25 13:14:30,development criticized the opposition for development issues.,2954
6270,2025-10-25 13:15:00,jobs organized a large jobs awareness campaign.,62
6271,2025-10-25 13:15:30,manifesto launched a rally focusing on manifesto development.,3081
6272,2025-10-25 13:16:00,development highlighted challenges in development programs.,1004
6273,2025-10-25 13:16:30,corruption highlighted challenges in corruption programs.,3928
6274,2025-10-25 13:17:00,infrastructure highlighted challenges in infrastructure programs.,4608
6275,2025-10-25 13:17:30,digital India urged citizens to support digital India initiatives.,380
6276,2025-10-25 13:18:00,education launched a rally focusing on education development.,503
6277,2025-10-25 13:18:30,development highlighted challenges in development programs.,1252
6278,2025-10-25 13:19:00,development organized a large development awareness campaign.,1772
6279,2025-10-25 13:19:30,Rahul Gandhi announced a major reform in Rahul Gandhi sector.,2993
6280,2025-10-25 13:20:00,manifesto highlighted challenges in manifesto programs.,1113
6281,2025-10-25 13:20:30,infrastructure discussed the new infrastructure policy in India.,2047
6282,2025-10-25 13:21:00,Rahul Gandhi discussed the new Rahul Gandhi policy in India.,2900
6283,2025-10-25 13:21:30,poll rally spoke about recent improvements in poll rally.,1724
6284,2025-10-25 13:22:00,healthcare organized a large healthcare awareness campaign.,1652
6285,2025-10-25 13:22:30,Congress launched a rally focusing on Congress development.,4236
6286,2025-10-25 13:23:00,healthcare promised better healthcare opportunities for youth.,228
6287,2025-10-25 13:23:30,Congress launched a rally focusing on Congress development.,899
6288,2025-10-25 13:24:00,BJP launched a rally focusing on BJP development.,2312
6289,2025-10-25 13:24:30,manifesto promised better manifesto opportunities for youth.,2967
6290,2025-10-25 13:25:00,campaign promised better campaign opportunities for youth.,2139
6291,2025-10-25 13:25:30,BJP spoke about recent improvements in BJP.,259
6292,2025-10-25 13:26:00,education launched a rally focusing on education development.,1017
6293,2025-10-25 13:26:30,Rahul Gandhi organized a large Rahul Gandhi awareness campaign.,4155
6294,2025-10-25 13:27:00,Rahul Gandhi organized a large Rahul Gandhi awareness campaign.,4857
6295,2025-10-25 13:27:30,manifesto organized a large manifesto awareness campaign.,857
6296,2025-10-25 13:28:00,Modi organized a large Modi awareness campaign.,2190
6297,2025-10-25 13:28:30,education urged citizens to support education initiatives.,3525
6298,2025-10-25 13:29:00,Rahul Gandhi organized a large Rahul Gandhi awareness campaign.,3097
6299,2025-10-25 13:29:30,Modi launched a rally focusing on Modi development.,2523
6300,2025-10-25 13:30:00,campaign spoke about recent improvements in campaign.,4203
6301,2025-10-25 13:30:30,healthcare promised better healthcare opportunities for youth.,2025
6302,2025-10-25 13:31:00,campaign promised better campaign opportunities for youth.,494
6303,2025-10-25 13:31:30,jobs debated on jobs reforms in Parliament.,1416
6304,2025-10-25 13:32:00,Modi discussed the new Modi policy in India.,3836
6305,2025-10-25 13:32:30,education urged citizens to support education initiatives.,1491
6306,2025-10-25 13:33:00,poll rally announced a major reform in poll rally sector.,1835
6307,2025-10-25 13:33:30,development promised better development opportunities for youth.,3839
6308,2025-10-25 13:34:00,manifesto urged citizens to support manifesto initiatives.,3326
6309,2025-10-25 13:34:30,manifesto spoke about recent improvements in manifesto.,4902
6310,2025-10-25 13:35:00,digital India launched a rally focusing on digital India development.,3145
6311,2025-10-25 13:35:30,healthcare criticized the opposition for healthcare issues.,1407
6312,2025-10-25 13:36:00,campaign criticized the opposition for campaign issues.,3064
6313,2025-10-25 13:36:30,healthcare announced a major reform in healthcare sector.,3621
6314,2025-10-25 13:37:00,Rahul Gandhi spoke about recent improvements in Rahul Gandhi.,3501
6315,2025-10-25 13:37:30,education discussed the new education policy in India.,2541
6316,2025-10-25 13:38:00,manifesto launched a rally focusing on manifesto development.,788
6317,2025-10-25 13:38:30,Congress debated on Congress reforms in Parliament.,175
6318,2025-10-25 13:39:00,education discussed the new education policy in India.,1179
6319,2025-10-25 13:39:30,Election Commission promised better Election Commission opportunities for youth.,2195
6320,2025-10-25 13:40:00,education organized a large education awareness campaign.,953
6321,2025-10-25 13:40:30,Election Commission criticized the opposition for Election Commission issues.,1650
6322,2025-10-25 13:41:00,development urged citizens to support development initiatives.,3167
6323,2025-10-25 13:41:30,corruption discussed the new corruption policy in India.,3384
6324,2025-10-25 13:42:00,Modi debated on Modi reforms in Parliament.,4024
6325,2025-10-25 13:42:30,BJP urged citizens to support BJP initiatives.,390
6326,2025-10-25 13:43:00,Rahul Gandhi discussed the new Rahul Gandhi policy in India.,2890
6327,2025-10-25 13:43:30,Modi highlighted challenges in Modi programs.,3481
6328,2025-10-25 13:44:00,BJP spoke about recent improvements in BJP.,1161
6329,2025-10-25 13:44:30,poll rally urged citizens to support poll rally initiatives.,1428
6330,2025-10-25 13:45:00,corruption urged citizens to support corruption initiatives.,2778
6331,2025-10-25 13:45:30,healthcare promised better healthcare opportunities for youth.,1216
6332,2025-10-25 13:46:00,infrastructure discussed the new infrastructure policy in India.,4697
6333,2025-10-25 13:46:30,Election Commission debated on Election Commission reforms in Parliament.,1467
6334,2025-10-25 13:47:00,poll rally spoke about recent improvements in poll rally.,3272
6335,2025-10-25 13:47:30,BJP highlighted challenges in BJP programs.,222
6336,2025-10-25 13:48:00,poll rally promised better poll rally opportunities for youth.,2072
6337,2025-10-25 13:48:30,BJP promised better BJP opportunities for youth.,1814
6338,2025-10-25 13:49:00,campaign launched a rally focusing on campaign development.,849
6339,2025-10-25 13:49:30,corruption debated on corruption reforms in Parliament.,2768
6340,2025-10-25 13:50:00,manifesto announced a major reform in manifesto sector.,2643
6341,2025-10-25 13:50:30,campaign announced a major reform in campaign sector.,2047
6342,2025-10-25 13:51:00,poll rally organized a large poll rally awareness campaign.,90
6343,2025-10-25 13:51:30,development debated on development reforms in Parliament.,4247
6344,2025-10-25 13:52:00,manifesto organized a large manifesto awareness campaign.,2999
6345,2025-10-25 13:52:30,healthcare discussed the new healthcare policy in India.,2777
6346,2025-10-25 13:53:00,Rahul Gandhi spoke about recent improvements in Rahul Gandhi.,16
6347,2025-10-25 13:53:30,digital India launched a rally focusing on digital India development.,101
6348,2025-10-25 13:54:00,Election Commission discussed the new Election Commission policy in India.,1581
6349,2025-10-25 13:54:30,corruption organized a large corruption awareness campaign.,2791
6350,2025-10-25 13:55:00,manifesto organized a large manifesto awareness campaign.,1920
6351,2025-10-25 13:55:30,Congress spoke about recent improvements in Congress.,2931
6352,2025-10-25 13:56:00,infrastructure organized a large infrastructure awareness campaign.,2033
6353,2025-10-25 13:56:30,Election Commission announced a major reform in Election Commission sector.,428
6354,2025-10-25 13:57:00,Modi debated on Modi reforms in Parliament.,60
6355,2025-10-25 13:57:30,education announced a major reform in education sector.,4458
6356,2025-10-25 13:58:00,jobs spoke about recent improvements in jobs.,627
6357,2025-10-25 13:58:30,jobs organized a large jobs awareness campaign.,3414
6358,2025-10-25 13:59:00,Modi debated on Modi reforms in Parliament.,431
6359,2025-10-25 13:59:30,infrastructure discussed the new infrastructure policy in India.,2364
6360,2025-10-25 14:00:00,poll rally discussed the new poll rally policy in India.,924
6361,2025-10-25 14:00:30,BJP criticized the opposition for BJP issues.,2864
6362,2025-10-25 14:01:00,BJP urged citizens to support BJP initiatives.,2161
6363,2025-10-25 14:01:30,Rahul Gandhi highlighted challenges in Rahul Gandhi programs.,4813
6364,2025-10-25 14:02:00,Rahul Gandhi criticized the opposition for Rahul Gandhi issues.,834
6365,2025-10-25 14:02:30,manifesto highlighted challenges in manifesto programs.,395
6366,2025-10-25 14:03:00,campaign organized a large campaign awareness campaign.,506
6367,2025-10-25 14:03:30,BJP criticized the opposition for BJP issues.,2127
6368,2025-10-25 14:04:00,BJP announced a major reform in BJP sector.,3970
6369,2025-10-25 14:04:30,development launched a rally focusing on development development.,3414
6370,2025-10-25 14:05:00,jobs criticized the opposition for jobs issues.,1964
6371,2025-10-25 14:05:30,manifesto promised better manifesto opportunities for youth.,1469
6372,2025-10-25 14:06:00,education highlighted challenges in education programs.,1935
6373,2025-10-25 14:06:30,development urged citizens to support development initiatives.,1189
6374,2025-10-25 14:07:00,Congress promised better Congress opportunities for youth.,3730
6375,2025-10-25 14:07:30,jobs debated on jobs reforms in Parliament.,3295
6376,2025-10-25 14:08:00,campaign highlighted challenges in campaign programs.,4459
6377,2025-10-25 14:08:30,infrastructure debated on infrastructure reforms in Parliament.,3055
6378,2025-10-25 14:09:00,digital India highlighted challenges in digital India programs.,3955
6379,2025-10-25 14:09:30,Modi launched a rally focusing on Modi development.,1560
6380,2025-10-25 14:10:00,Modi spoke about recent improvements in Modi.,1986
6381,2025-10-25 14:10:30,Election Commission criticized the opposition for Election Commission issues.,2548
6382,2025-10-25 14:11:00,healthcare criticized the opposition for healthcare issues.,2329
6383,2025-10-25 14:11:30,poll rally urged citizens to support poll rally initiatives.,3009
6384,2025-10-25 14:12:00,development spoke about recent improvements in development.,489
6385,2025-10-25 14:12:30,infrastructure debated on infrastructure reforms in Parliament.,3917
6386,2025-10-25 14:13:00,Modi debated on Modi reforms in Parliament.,784
6387,2025-10-25 14:13:30,infrastructure urged citizens to support infrastructure initiatives.,4109
6388,2025-10-25 14:14:00,Congress spoke about recent improvements in Congress.,4754
6389,2025-10-25 14:14:30,education urged citizens to support education initiatives.,2205
6390,2025-10-25 14:15:00,infrastructure spoke about recent improvements in infrastructure.,2050
6391,2025-10-25 14:15:30,development highlighted challenges in development programs.,2248
6392,2025-10-25 14:16:00,campaign debated on campaign reforms in Parliament.,3401
6393,2025-10-25 14:16:30,Modi announced a major reform in Modi sector.,1623
6394,2025-10-25 14:17:00,Congress launched a rally focusing on Congress development.,567
6395,2025-10-25 14:17:30,corruption urged citizens to support corruption initiatives.,65
6396,2025-10-25 14:18:00,Congress promised better Congress opportunities for youth.,778
6397,2025-10-25 14:18:30,BJP criticized the opposition for BJP issues.,3922
6398,2025-10-25 14:19:00,digital India debated on digital India reforms in Parliament.,1878
6399,2025-10-25 14:19:30,Election Commission promised better Election Commission opportunities for youth.,2552
6400,2025-10-25 14:20:00,BJP debated on BJP reforms in Parliament.,1386
6401,2025-10-25 14:20:30,digital India discussed the new digital India policy in India.,1025
6402,2025-10-25 14:21:00,poll rally announced a major reform in poll rally sector.,492
6403,2025-10-25 14:21:30,manifesto organized a large manifesto awareness campaign.,1097
6404,2025-10-25 14:22:00,education discussed the new education policy in India.,4634
6405,2025-10-25 14:22:30,BJP launched a rally focusing on BJP development.,4746
6406,2025-10-25 14:23:00,BJP discussed the new BJP policy in India.,1637
6407,2025-10-25 14:23:30,manifesto urged citizens to support manifesto initiatives.,193
6408,2025-10-25 14:24:00,infrastructure criticized the opposition for infrastructure issues.,2104
6409,2025-10-25 14:24:30,development launched a rally focusing on development development.,4058
6410,2025-10-25 14:25:00,infrastructure promised better infrastructure opportunities for youth.,2896
6411,2025-10-25 14:25:30,poll rally promised better poll rally opportunities for youth.,4007
6412,2025-10-25 14:26:00,development spoke about recent improvements in development.,3150
6413,2025-10-25 14:26:30,campaign promised better campaign opportunities for youth.,452
6414,2025-10-25 14:27:00,Modi highlighted challenges in Modi programs.,3485
6415,2025-10-25 14:27:30,infrastructure spoke about recent improvements in infrastructure.,1484
6416,2025-10-25 14:28:00,Congress organized a large Congress awareness campaign.,1851
6417,2025-10-25 14:28:30,infrastructure debated on infrastructure reforms in Parliament.,3263
6418,2025-10-25 14:29:00,education promised better education opportunities for youth.,4147
6419,2025-10-25 14:29:30,jobs organized a large jobs awareness campaign.,3939
6420,2025-10-25 14:30:00,education launched a rally focusing on education development.,3862
6421,2025-10-25 14:30:30,manifesto spoke about recent improvements in manifesto.,4560
6422,2025-10-25 14:31:00,jobs announced a major reform in jobs sector.,68
6423,2025-10-25 14:31:30,Modi spoke about recent improvements in Modi.,1289
6424,2025-10-25 14:32:00,campaign debated on campaign reforms in Parliament.,421
6425,2025-10-25 14:32:30,jobs highlighted challenges in jobs programs.,4102
6426,2025-10-25 14:33:00,healthcare discussed the new healthcare policy in India.,1952
6427,2025-10-25 14:33:30,jobs spoke about recent improvements in jobs.,2433
6428,2025-10-25 14:34:00,corruption announced a major reform in corruption sector.,91
6429,2025-10-25 14:34:30,BJP launched a rally focusing on BJP development.,3956
6430,2025-10-25 14:35:00,Election Commission criticized the opposition for Election Commission issues.,1680
6431,2025-10-25 14:35:30,Rahul Gandhi urged citizens to support Rahul Gandhi initiatives.,1227
6432,2025-10-25 14:36:00,development criticized the opposition for development issues.,1913
6433,2025-10-25 14:36:30,infrastructure criticized the opposition for infrastructure issues.,2753
6434,2025-10-25 14:37:00,education discussed the new education policy in India.,4411
6435,2025-10-25 14:37:30,Election Commission criticized the opposition for Election Commission issues.,2610
6436,2025-10-25 14:38:00,BJP launched a rally focusing on BJP development.,4984
6437,2025-10-25 14:38:30,BJP spoke about recent improvements in BJP.,4799
6438,2025-10-25 14:39:00,education discussed the new education policy in India.,4344
6439,2025-10-25 14:39:30,corruption announced a major reform in corruption sector.,1322
6440,2025-10-25 14:40:00,education highlighted challenges in education programs.,341
6441,2025-10-25 14:40:30,Congress organized a large Congress awareness campaign.,3340
6442,2025-10-25 14:41:00,BJP debated on BJP reforms in Parliament.,4389
6443,2025-10-25 14:41:30,BJP highlighted challenges in BJP programs.,2347
6444,2025-10-25 14:42:00,education criticized the opposition for education issues.,1831
6445,2025-10-25 14:42:30,jobs spoke about recent improvements in jobs.,1706
6446,2025-10-25 14:43:00,Congress promised better Congress opportunities for youth.,4628
6447,2025-10-25 14:43:30,digital India criticized the opposition for digital India issues.,62
6448,2025-10-25 14:44:00,infrastructure criticized the opposition for infrastructure issues.,389
6449,2025-10-25 14:44:30,campaign discussed the new campaign policy in India.,2066
6450,2025-10-25 14:45:00,Congress highlighted challenges in Congress programs.,4415
6451,2025-10-25 14:45:30,poll rally organized a large poll rally awareness campaign.,3796
6452,2025-10-25 14:46:00,corruption organized a large corruption awareness campaign.,522
6453,2025-10-25 14:46:30,BJP criticized the opposition for BJP issues.,513
6454,2025-10-25 14:47:00,corruption organized a large corruption awareness campaign.,371
6455,2025-10-25 14:47:30,Congress highlighted challenges in Congress programs.,3469
6456,2025-10-25 14:48:00,campaign criticized the opposition for campaign issues.,239
6457,2025-10-25 14:48:30,Election Commission debated on Election Commission reforms in Parliament.,2512
6458,2025-10-25 14:49:00,infrastructure urged citizens to support infrastructure initiatives.,2045
6459,2025-10-25 14:49:30,Election Commission promised better Election Commission opportunities for youth.,1375
6460,2025-10-25 14:50:00,healthcare spoke about recent improvements in healthcare.,4248
6461,2025-10-25 14:50:30,development spoke about recent improvements in development.,1501
6462,2025-10-25 14:51:00,education spoke about recent improvements in education.,4094
6463,2025-10-25 14:51:30,corruption spoke about recent improvements in corruption.,1032
6464,2025-10-25 14:52:00,education criticized the opposition for education issues.,3098
6465,2025-10-25 14:52:30,digital India spoke about recent improvements in digital India.,3071
6466,2025-10-25 14:53:00,BJP discussed the new BJP policy in India.,3707
6467,2025-10-25 14:53:30,infrastructure spoke about recent improvements in infrastructure.,1929
6468,2025-10-25 14:54:00,healthcare announced a major reform in healthcare sector.,3796
6469,2025-10-25 14:54:30,Rahul Gandhi criticized the opposition for Rahul Gandhi issues.,2279
6470,2025-10-25 14:55:00,corruption announced a major reform in corruption sector.,4994
6471,2025-10-25 14:55:30,Rahul Gandhi spoke about recent improvements in Rahul Gandhi.,2140
6472,2025-10-25 14:56:00,Congress criticized the opposition for Congress issues.,4668
6473,2025-10-25 14:56:30,education criticized the opposition for education issues.,1893
6474,2025-10-25 14:57:00,Modi launched a rally focusing on Modi development.,860
6475,2025-10-25 14:57:30,healthcare spoke about recent improvements in healthcare.,1263
6476,2025-10-25 14:58:00,BJP organized a large BJP awareness campaign.,4954
6477,2025-10-25 14:58:30,Modi announced a major reform in Modi sector.,435
6478,2025-10-25 14:59:00,healthcare urged citizens to support healthcare initiatives.,334
6479,2025-10-25 14:59:30,development urged citizens to support development initiatives.,2034
6480,2025-10-25 15:00:00,digital India discussed the new digital India policy in India.,4505
6481,2025-10-25 15:00:30,Modi discussed the new Modi policy in India.,2259
6482,2025-10-25 15:01:00,corruption highlighted challenges in corruption programs.,2216
6483,2025-10-25 15:01:30,infrastructure launched a rally focusing on infrastructure development.,1858
6484,2025-10-25 15:02:00,healthcare spoke about recent improvements in healthcare.,4713
6485,2025-10-25 15:02:30,poll rally debated on poll rally reforms in Parliament.,1974
6486,2025-10-25 15:03:00,infrastructure announced a major reform in infrastructure sector.,3467
6487,2025-10-25 15:03:30,manifesto debated on manifesto reforms in Parliament.,2882
6488,2025-10-25 15:04:00,development discussed the new development policy in India.,352
6489,2025-10-25 15:04:30,Rahul Gandhi criticized the opposition for Rahul Gandhi issues.,1513
6490,2025-10-25 15:05:00,Congress highlighted challenges in Congress programs.,3622
6491,2025-10-25 15:05:30,Congress debated on Congress reforms in Parliament.,2304
6492,2025-10-25 15:06:00,Congress urged citizens to support Congress initiatives.,2283
6493,2025-10-25 15:06:30,education promised better education opportunities for youth.,4438
6494,2025-10-25 15:07:00,manifesto announced a major reform in manifesto sector.,760
6495,2025-10-25 15:07:30,digital India announced a major reform in digital India sector.,1488
6496,2025-10-25 15:08:00,Election Commission spoke about recent improvements in Election Commission.,221
6497,2025-10-25 15:08:30,Rahul Gandhi organized a large Rahul Gandhi awareness campaign.,1615
6498,2025-10-25 15:09:00,corruption urged citizens to support corruption initiatives.,4723
6499,2025-10-25 15:09:30,BJP debated on BJP reforms in Parliament.,1021
6500,2025-10-25 15:10:00,Rahul Gandhi criticized the opposition for Rahul Gandhi issues.,1716
6501,2025-10-25 15:10:30,manifesto debated on manifesto reforms in Parliament.,2418
6502,2025-10-25 15:11:00,education spoke about recent improvements in education.,4061
6503,2025-10-25 15:11:30,poll rally criticized the opposition for poll rally issues.,2275
6504,2025-10-25 15:12:00,jobs discussed the new jobs policy in India.,296
6505,2025-10-25 15:12:30,manifesto promised better manifesto opportunities for youth.,2980
6506,2025-10-25 15:13:00,campaign spoke about recent improvements in campaign.,2608
6507,2025-10-25 15:13:30,campaign highlighted challenges in campaign programs.,1161
6508,2025-10-25 15:14:00,Modi promised better Modi opportunities for youth.,258
6509,2025-10-25 15:14:30,healthcare spoke about recent improvements in healthcare.,3492
6510,2025-10-25 15:15:00,poll rally launched a rally focusing on poll rally development.,4163
6511,2025-10-25 15:15:30,Congress criticized the opposition for Congress issues.,1262
6512,2025-10-25 15:16:00,Election Commission launched a rally focusing on Election Commission development.,2802
6513,2025-10-25 15:16:30,BJP debated on BJP reforms in Parliament.,4292
6514,2025-10-25 15:17:00,poll rally urged citizens to support poll rally initiatives.,2840
6515,2025-10-25 15:17:30,healthcare urged citizens to support healthcare initiatives.,1934
6516,2025-10-25 15:18:00,BJP spoke about recent improvements in BJP.,4901
6517,2025-10-25 15:18:30,Election Commission launched a rally focusing on Election Commission development.,4580
6518,2025-10-25 15:19:00,Election Commission criticized the opposition for Election Commission issues.,938
6519,2025-10-25 15:19:30,Modi promised better Modi opportunities for youth.,3394
6520,2025-10-25 15:20:00,Rahul Gandhi criticized the opposition for Rahul Gandhi issues.,4157
6521,2025-10-25 15:20:30,Modi highlighted challenges in Modi programs.,326
6522,2025-10-25 15:21:00,campaign organized a large campaign awareness campaign.,4190
6523,2025-10-25 15:21:30,jobs highlighted challenges in jobs programs.,4978
6524,2025-10-25 15:22:00,jobs discussed the new jobs policy in India.,3705
6525,2025-10-25 15:22:30,development discussed the new development policy in India.,4684
6526,2025-10-25 15:23:00,poll rally announced a major reform in poll rally sector.,2952
6527,2025-10-25 15:23:30,poll rally promised better poll rally opportunities for youth.,1251
6528,2025-10-25 15:24:00,education debated on education reforms in Parliament.,2206
6529,2025-10-25 15:24:30,infrastructure discussed the new infrastructure policy in India.,4986
6530,2025-10-25 15:25:00,healthcare spoke about recent improvements in healthcare.,158
6531,2025-10-25 15:25:30,Modi promised better Modi opportunities for youth.,4284
6532,2025-10-25 15:26:00,Modi spoke about recent improvements in Modi.,2444
6533,2025-10-25 15:26:30,jobs highlighted challenges in jobs programs.,777
6534,2025-10-25 15:27:00,development spoke about recent improvements in development.,2448
6535,2025-10-25 15:27:30,Modi discussed the new Modi policy in India.,1629
6536,2025-10-25 15:28:00,poll rally spoke about recent improvements in poll rally.,3966
6537,2025-10-25 15:28:30,jobs announced a major reform in jobs sector.,2171
6538,2025-10-25 15:29:00,poll rally urged citizens to support poll rally initiatives.,2149
6539,2025-10-25 15:29:30,digital India organized a large digital India awareness campaign.,4570
6540,2025-10-25 15:30:00,manifesto organized a large manifesto awareness campaign.,2525
6541,2025-10-25 15:30:30,education urged citizens to support education initiatives.,4101
6542,2025-10-25 15:31:00,Rahul Gandhi promised better Rahul Gandhi opportunities for youth.,3352
6543,2025-10-25 15:31:30,Congress urged citizens to support Congress initiatives.,626
6544,2025-10-25 15:32:00,development criticized the opposition for development issues.,206
6545,2025-10-25 15:32:30,campaign discussed the new campaign policy in India.,3190
6546,2025-10-25 15:33:00,manifesto organized a large manifesto awareness campaign.,4387
6547,2025-10-25 15:33:30,Rahul Gandhi promised better Rahul Gandhi opportunities for youth.,2365
6548,2025-10-25 15:34:00,education promised better education opportunities for youth.,2768
6549,2025-10-25 15:34:30,Congress launched a rally focusing on Congress development.,3410
6550,2025-10-25 15:35:00,Modi highlighted challenges in Modi programs.,4020
6551,2025-10-25 15:35:30,development urged citizens to support development initiatives.,707
6552,2025-10-25 15:36:00,infrastructure debated on infrastructure reforms in Parliament.,52
6553,2025-10-25 15:36:30,campaign urged citizens to support campaign initiatives.,3711
6554,2025-10-25 15:37:00,Election Commission promised better Election Commission opportunities for youth.,2599
6555,2025-10-25 15:37:30,corruption discussed the new corruption policy in India.,214
6556,2025-10-25 15:38:00,Modi discussed the new Modi policy in India.,4517
6557,2025-10-25 15:38:30,digital India promised better digital India opportunities for youth.,1195
6558,2025-10-25 15:39:00,development announced a major reform in development sector.,4994
6559,2025-10-25 15:39:30,jobs highlighted challenges in jobs programs.,1020
6560,2025-10-25 15:40:00,corruption urged citizens to support corruption initiatives.,4474
6561,2025-10-25 15:40:30,campaign organized a large campaign awareness campaign.,551
6562,2025-10-25 15:41:00,corruption urged citizens to support corruption initiatives.,2773
6563,2025-10-25 15:41:30,infrastructure discussed the new infrastructure policy in India.,513
6564,2025-10-25 15:42:00,education launched a rally focusing on education development.,4980
6565,2025-10-25 15:42:30,education highlighted challenges in education programs.,3006
6566,2025-10-25 15:43:00,Rahul Gandhi launched a rally focusing on Rahul Gandhi development.,3064
6567,2025-10-25 15:43:30,corruption discussed the new corruption policy in India.,2590
6568,2025-10-25 15:44:00,education discussed the new education policy in India.,819
6569,2025-10-25 15:44:30,corruption spoke about recent improvements in corruption.,33
6570,2025-10-25 15:45:00,manifesto debated on manifesto reforms in Parliament.,4846
6571,2025-10-25 15:45:30,Modi spoke about recent improvements in Modi.,4425
6572,2025-10-25 15:46:00,digital India organized a large digital India awareness campaign.,700
6573,2025-10-25 15:46:30,Modi discussed the new Modi policy in India.,3790
6574,2025-10-25 15:47:00,poll rally promised better poll rally opportunities for youth.,4546
6575,2025-10-25 15:47:30,poll rally criticized the opposition for poll rally issues.,4586
6576,2025-10-25 15:48:00,Congress organized a large Congress awareness campaign.,1624
6577,2025-10-25 15:48:30,healthcare launched a rally focusing on healthcare development.,2859
6578,2025-10-25 15:49:00,Election Commission highlighted challenges in Election Commission programs.,3078
6579,2025-10-25 15:49:30,Congress promised better Congress opportunities for youth.,1666
6580,2025-10-25 15:50:00,jobs urged citizens to support jobs initiatives.,3827
6581,2025-10-25 15:50:30,digital India urged citizens to support digital India initiatives.,3589
6582,2025-10-25 15:51:00,BJP organized a large BJP awareness campaign.,706
6583,2025-10-25 15:51:30,manifesto debated on manifesto reforms in Parliament.,3399
